state,checking_amt,duration,credit_history,purpose,credit_amount,savings,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,total,proportion,gender,class
Missouri,-663.09,18.0,Good,radio/tv,2600.0,20.07,2,4,male single,none,4,no known property,65,none,for free,2,skilled,1,none,NO,1956.98,-0.24722029988465974,male,GOOD
New York,0.0,15.0,Good,radio/tv,1979.0,0.0,4,4,male single,unknown,2,car,35,none,own,1,skilled,1,none,YES,1979.0,0.0,male,BAD
Pennsylvania,7470.59,6.0,Moderate,furniture/equipment,2315.0,28.02,2,2,unknown,none,2,real estate,41,none,unknown,1,skilled,1,unknown,YES,9813.61,3.237741796200346,unknown,BAD
Texas,0.0,9.0,Good,new car,1437.0,0.0,3,2,male single,none,3,no known property,29,none,own,1,unknown,1,none,YES,1437.0,0.0,male,BAD
Alabama,0.0,42.0,Bad,furniture/equipment,4042.0,0.0,2,4,male single,none,4,real estate,36,none,own,2,skilled,1,yes,NO,4042.0,0.0,male,BAD
California,0.0,9.0,Good,education,3832.0,0.0,4,1,male single,none,4,real estate,64,none,own,1,unskilled resident,1,unknown,NO,3832.0,0.0,male,BAD
Illinois,-1681.76,18.0,Good,radio/tv,3660.0,89.73,2,2,female div/dep/mar,none,4,car,28,none,own,1,skilled,1,none,YES,2067.9700000000003,-0.434862059546572,female,BAD
Michigan,-5831.23,18.0,Good,furniture/equipment,2315.0,77.99,2,4,male single,unknown,3,car,44,unknown,own,-1,skilled,1,none,YES,-3438.24,-2.4841278065630394,male,GOOD
Missouri,41.2,15.0,Good,radio/tv,2315.0,0.0,1,4,male single,none,-1,life insurance,23,none,own,1,skilled,1,none,YES,2356.2,0.01778929188255613,male,BAD
New York,0.0,9.0,Good,furniture/equipment,1980.0,0.0,1,2,female div/dep/mar,co applicant,2,car,19,none,rent,2,skilled,1,none,NO,1980.0,0.0,female,GOOD
Texas,184.6,24.0,Good,new car,1355.0,30.24,1,3,female div/dep/mar,none,-1,car,25,none,own,1,unskilled resident,1,yes,YES,1569.84,0.15843657817109144,female,BAD
California,0.0,12.0,Good,education,1393.0,0.0,4,4,male single,none,4,life insurance,47,bank,unknown,3,skilled,2,yes,YES,1393.0,0.0,male,BAD
Florida,0.0,24.0,Good,radio/tv,1376.0,0.0,3,4,female div/dep/mar,none,1,no known property,33,none,own,1,skilled,1,none,YES,1376.0,0.0,female,BAD
Illinois,0.0,60.0,Moderate,radio/tv,15653.0,0.0,3,2,unknown,none,4,no known property,21,none,own,2,skilled,1,yes,NO,15653.0,0.0,unknown,BAD
Michigan,0.0,12.0,Good,radio/tv,1493.0,0.0,1,-1,female div/dep/mar,none,3,car,33,none,own,1,skilled,2,none,YES,1493.0,0.0,female,BAD
New York,-583.41,42.0,Moderate,radio/tv,4370.0,96.22,3,3,male single,none,2,life insurance,26,bank,own,2,skilled,2,yes,YES,3882.81,-0.11145962022420497,male,BAD
Texas,-2290.21,18.0,Good,education,750.0,65.14,0,4,female div/dep/mar,none,1,real estate,27,none,own,1,unemp/unskilled non res,1,unknown,YES,-1475.0700000000002,-2.9628095872170443,female,GOOD
Illinois,0.0,15.0,Good,education,4623.0,0.0,2,3,male single,none,2,life insurance,40,none,own,1,high qualif/self emp/mgmt,1,yes,YES,4623.0,0.0,male,GOOD
Michigan,0.0,18.0,Bad,radio/tv,1851.0,0.0,3,4,male mar/wid,guarantor,2,car,33,none,own,2,skilled,1,yes,NO,1851.0,0.0,male,GOOD
New York,-4262.11,18.0,Bad,radio/tv,1880.0,86.87,0,4,male mar/wid,none,-1,life insurance,32,none,own,2,high qualif/self emp/mgmt,1,yes,YES,-2295.24,-2.2196916533758637,male,BAD
Texas,0.0,36.0,Moderate,other,7980.0,0.0,1,4,male single,none,4,car,27,none,rent,2,skilled,1,yes,YES,7980.0,0.0,male,GOOD
California,-9608.79,30.0,Moderate,other,4583.0,89.41,2,2,male div/sep,guarantor,-1,real estate,32,none,unknown,2,skilled,1,none,YES,-4936.380000000001,-2.0766535776614314,male,GOOD
Illinois,0.0,12.0,Good,new car,1386.0,0.0,2,2,female div/dep/mar,none,2,life insurance,33,none,own,1,skilled,1,unknown,YES,1386.0,0.0,female,GOOD
Michigan,5218.31,24.0,Good,new car,2315.0,99.04,3,4,male single,none,3,no known property,38,bank,for free,-1,unknown,2,none,NO,7632.35,2.295919689119171,male,GOOD
New York,-9112.68,12.0,Good,education,684.0,98.28,2,4,male single,none,4,no known property,40,none,rent,1,unskilled resident,2,none,NO,-8330.4,-13.15970802919708,male,BAD
New York,-2145.27,48.0,Good,education,7476.0,31.97,3,4,male single,none,1,no known property,50,none,for free,1,unknown,1,yes,YES,5362.7,-0.2826400962953056,male,GOOD
Ohio,67.5,12.0,Good,furniture/equipment,1922.0,94.12,2,4,male single,none,2,life insurance,37,none,own,1,unskilled resident,1,none,NO,2083.62,0.08404576183047321,male,BAD
Texas,-5275.22,24.0,Good,other,2303.0,75.09,4,4,male single,co applicant,1,real estate,45,none,own,1,skilled,1,none,YES,-2897.13,-2.2570008680555556,male,GOOD
California,99.84,36.0,Moderate,new car,8086.0,125.55,4,-1,male single,none,4,car,42,none,own,4,high qualif/self emp/mgmt,1,yes,YES,8311.39,0.027870656609373066,male,BAD
Illinois,0.0,24.0,Bad,used car,2346.0,0.0,3,4,male single,unknown,3,car,35,none,unknown,2,unknown,1,yes,NO,2346.0,0.0,male,GOOD
Michigan,0.0,14.0,Good,other,3973.0,0.0,0,1,male single,none,4,no known property,33,none,for free,1,skilled,1,none,YES,3973.0,0.0,male,GOOD
Michigan,79.58,12.0,Good,new car,888.0,10.02,4,4,male single,none,4,car,41,bank,own,1,unskilled resident,2,none,YES,977.6,0.10078740157480315,male,GOOD
New York,0.0,48.0,Good,other,10222.0,0.0,3,4,male single,none,3,car,37,stores,own,1,skilled,1,yes,YES,10222.0,0.0,male,GOOD
New York,43.97,30.0,Moderate,business,4221.0,80.29,0,2,female div/dep/mar,unknown,1,car,28,none,own,2,skilled,1,none,YES,4345.26,0.029431549028896258,female,BAD
Ohio,0.0,18.0,Bad,furniture/equipment,6361.0,0.0,4,2,male single,none,1,no known property,41,none,own,1,skilled,1,yes,NO,6361.0,0.0,male,GOOD
Texas,5584.53,12.0,Good,radio/tv,1297.0,15.37,2,3,male mar/wid,none,4,real estate,23,none,rent,1,skilled,1,none,YES,6896.9,4.314252696456086,male,GOOD
California,-6047.48,12.0,Good,new car,900.0,0.0,2,4,male mar/wid,none,2,car,23,none,own,1,skilled,1,unknown,NO,-5147.48,-6.71196448390677,male,GOOD
Illinois,0.0,21.0,Good,furniture/equipment,2241.0,0.0,4,4,male single,none,2,no known property,33,none,own,2,skilled,1,none,NO,2241.0,0.0,male,BAD
Michigan,186.02,6.0,Moderate,furniture/equipment,1050.0,90.78,0,4,male single,none,1,life insurance,35,stores,own,2,high qualif/self emp/mgmt,1,yes,NO,1326.8,0.2633682207421503,male,BAD
Texas,2609.44,6.0,Bad,education,2315.0,8.9,2,2,female div/dep/mar,none,-1,life insurance,50,none,own,1,unskilled resident,1,none,YES,4933.34,1.1305440414507772,female,GOOD
Illinois,0.0,24.0,Bad,other,2315.0,0.0,0,4,male single,co applicant,-1,no known property,33,bank,own,-1,high qualif/self emp/mgmt,1,yes,YES,2315.0,0.0,male,BAD
Michigan,152.49,30.0,Good,furniture/equipment,3496.0,8297.56,2,4,male single,none,2,no known property,34,stores,own,1,skilled,2,yes,NO,11946.05,2.4163711752931083,male,GOOD
Texas,0.0,48.0,Good,business,3609.0,0.0,2,1,female div/dep/mar,none,-1,real estate,33,stores,own,1,skilled,1,none,YES,3609.0,0.0,female,GOOD
Alabama,-746.1,12.0,Bad,new car,4843.0,14.57,4,3,male single,co applicant,4,life insurance,43,none,rent,-1,skilled,1,yes,YES,4111.47,-0.1510177539223782,male,BAD
Illinois,5885.96,30.0,Bad,radio/tv,3017.0,3.8,4,-1,male single,unknown,4,life insurance,47,none,own,1,skilled,1,none,NO,8906.76,1.9515440689198145,male,BAD
Michigan,0.0,24.0,Bad,business,4139.0,0.0,2,3,male single,none,3,life insurance,27,none,own,-1,unskilled resident,1,yes,NO,4139.0,0.0,male,BAD
Texas,0.0,36.0,Good,business,5742.0,0.0,3,-1,male single,unknown,-1,car,33,none,own,2,skilled,1,unknown,YES,5742.0,0.0,male,BAD
Illinois,0.0,60.0,Good,new car,10366.0,0.0,4,2,male single,none,4,life insurance,42,none,own,1,unknown,1,yes,NO,10366.0,0.0,male,GOOD
Texas,0.0,6.0,Bad,new car,2080.0,0.0,2,1,male mar/wid,none,2,car,24,unknown,own,-1,skilled,1,none,NO,2080.0,0.0,male,BAD
Illinois,0.0,21.0,Moderate,business,2580.0,0.0,1,4,male single,none,2,no known property,41,bank,own,1,unskilled resident,1,unknown,NO,2580.0,0.0,male,BAD
Texas,0.0,30.0,Bad,radio/tv,4530.0,0.0,0,4,female div/dep/mar,none,4,car,26,none,unknown,1,high qualif/self emp/mgmt,1,yes,YES,4530.0,0.0,female,BAD
Alabama,0.0,24.0,Bad,furniture/equipment,5150.0,0.0,4,4,unknown,none,4,car,33,none,own,1,skilled,1,yes,YES,5150.0,0.0,unknown,GOOD
Alabama,31.31,72.0,Good,radio/tv,5595.0,309.29,2,2,male mar/wid,none,2,car,24,none,own,1,skilled,1,none,YES,5935.6,0.06086490350250179,male,GOOD
Alabama,-5102.86,24.0,Good,radio/tv,2384.0,93.62,0,4,male single,none,4,real estate,64,bank,rent,-1,unskilled resident,1,none,YES,-2625.24,-2.1003102725366873,male,GOOD
Alabama,0.0,18.0,Good,radio/tv,1453.0,0.0,1,3,female div/dep/mar,none,1,no known property,33,none,own,1,skilled,1,unknown,YES,1453.0,0.0,female,GOOD
Alabama,0.0,6.0,Good,education,1538.0,0.0,1,1,female div/dep/mar,none,2,no known property,56,none,own,1,unknown,1,none,YES,1538.0,0.0,female,GOOD
Alabama,0.0,12.0,Good,radio/tv,2279.0,0.0,2,4,male single,unknown,4,no known property,37,none,for free,1,skilled,1,unknown,YES,2279.0,0.0,male,GOOD
Alabama,0.0,15.0,Moderate,radio/tv,1478.0,0.0,0,-1,male mar/wid,none,3,real estate,33,bank,own,2,skilled,1,none,NO,1478.0,0.0,male,BAD
Alabama,0.0,24.0,Bad,radio/tv,5103.0,0.0,1,-1,male mar/wid,unknown,3,no known property,47,none,for free,3,skilled,1,yes,NO,5103.0,0.0,male,BAD
Alabama,118.46,36.0,Moderate,business,9857.0,159.43,3,1,male single,none,3,life insurance,31,unknown,own,2,unskilled resident,2,yes,NO,10134.89,0.028189287888009736,male,GOOD
Alabama,0.0,60.0,Good,new car,6527.0,0.0,2,4,male single,unknown,4,no known property,34,none,for free,1,skilled,1,yes,YES,6527.0,0.0,male,BAD
Alabama,4535.68,10.0,Bad,radio/tv,1347.0,0.0,3,4,male single,none,2,life insurance,27,none,unknown,2,skilled,1,yes,YES,5882.68,3.3647477744807124,male,BAD
Alabama,165.23,36.0,Moderate,new car,2862.0,189.81,4,4,male single,none,3,no known property,30,none,for free,1,skilled,1,none,YES,3217.04,0.12400977995110023,male,GOOD
Alabama,0.0,9.0,Good,radio/tv,2753.0,0.0,4,3,unknown,co applicant,4,no known property,35,none,own,1,skilled,1,unknown,NO,2753.0,0.0,unknown,GOOD
Arkansas,-925.22,12.0,Good,new car,3651.0,3414.88,2,1,male single,none,3,life insurance,31,none,own,1,unknown,2,none,NO,6140.66,0.6817250821467689,male,GOOD
Arkansas,0.0,15.0,Bad,furniture/equipment,975.0,0.0,2,2,male div/sep,none,3,life insurance,25,none,unknown,2,skilled,1,none,YES,975.0,0.0,male,GOOD
Arkansas,99.58,15.0,Good,repairs,2631.0,271.2,2,-1,female div/dep/mar,none,2,real estate,25,none,own,1,unknown,1,none,YES,3001.7799999999997,0.1408738601823708,female,GOOD
Arkansas,78.73,24.0,Good,radio/tv,2896.0,184.01,1,2,male single,none,1,car,29,none,own,1,unknown,1,none,NO,3158.74,0.09069382119433897,male,GOOD
Arkansas,-1364.07,6.0,Bad,new car,4716.0,0.0,1,1,male single,unknown,3,real estate,44,none,own,2,unskilled resident,2,none,NO,3351.9300000000003,-0.2891816832732669,male,GOOD
Arkansas,0.0,24.0,Good,radio/tv,2284.0,0.0,3,4,male single,none,2,car,28,none,own,1,skilled,1,yes,NO,2284.0,0.0,male,GOOD
Arkansas,0.0,6.0,Good,used car,2315.0,0.0,2,2,male single,none,4,life insurance,50,none,rent,1,skilled,1,none,YES,2315.0,0.0,male,GOOD
Arkansas,24.28,12.0,Good,radio/tv,1103.0,0.0,3,4,male single,guarantor,3,real estate,33,none,own,2,skilled,1,unknown,NO,1127.28,0.021992753623188407,male,BAD
Arkansas,0.0,18.0,Bad,new car,926.0,0.0,0,-1,female div/dep/mar,none,2,life insurance,38,unknown,unknown,1,unemp/unskilled non res,1,unknown,NO,926.0,0.0,female,GOOD
Arkansas,0.0,18.0,Bad,radio/tv,2315.0,0.0,0,4,unknown,none,2,car,24,none,own,2,unknown,1,none,YES,2315.0,0.0,unknown,GOOD
Arkansas,2644.05,15.0,Moderate,education,1905.0,94.84,0,4,male single,none,-1,car,40,none,rent,1,high qualif/self emp/mgmt,1,unknown,YES,4643.89,1.4369832109129068,male,GOOD
Arkansas,0.0,12.0,Good,furniture/equipment,1123.0,0.0,2,-1,female div/dep/mar,none,4,car,29,none,rent,1,unskilled resident,1,none,YES,1123.0,0.0,female,GOOD
Arizona,0.0,48.0,Bad,used car,6331.0,0.0,4,4,male single,none,4,no known property,46,none,for free,2,skilled,1,yes,NO,6331.0,0.0,male,GOOD
Arizona,2392.34,24.0,Good,radio/tv,1377.0,287.97,4,4,female div/dep/mar,none,2,no known property,47,none,for free,1,skilled,1,yes,YES,4057.3100000000004,1.9450725689404937,female,GOOD
Arizona,124.56,30.0,Moderate,business,2503.0,429.73,4,4,male single,none,2,life insurance,41,stores,own,2,skilled,1,none,NO,3057.29,0.22136182108626196,male,BAD
Arizona,175.12,27.0,Good,business,2528.0,96.82,1,4,female div/dep/mar,none,1,life insurance,32,unknown,own,1,skilled,2,yes,YES,2799.94,0.10752866745749308,female,BAD
Arizona,0.0,15.0,Good,new car,5324.0,0.0,4,1,female div/dep/mar,none,4,no known property,33,none,for free,1,skilled,1,none,YES,5324.0,0.0,female,GOOD
Arizona,43.03,48.0,Good,new car,2315.0,254.32,3,-1,male single,none,2,life insurance,24,none,own,1,skilled,1,none,YES,2612.35,0.1283894645941278,male,BAD
Arizona,187.67,18.0,Moderate,other,2969.0,9.09,1,4,female div/dep/mar,none,3,life insurance,25,none,rent,2,skilled,1,none,NO,3165.76,0.06624915824915825,female,GOOD
Arizona,59.61,9.0,Good,radio/tv,1206.0,22.92,4,4,female div/dep/mar,none,4,real estate,25,none,own,1,skilled,1,none,YES,1288.53,0.06837613918806959,female,BAD
Arizona,0.0,18.0,Good,radio/tv,2118.0,0.0,2,2,male single,none,2,real estate,37,unknown,unknown,1,unskilled resident,2,none,NO,2118.0,0.0,male,GOOD
Arizona,0.0,18.0,Bad,radio/tv,629.0,0.0,4,4,male single,none,3,life insurance,33,bank,own,2,high qualif/self emp/mgmt,1,yes,NO,629.0,0.0,male,GOOD
California,0.0,6.0,Good,education,1198.0,0.0,4,4,female div/dep/mar,none,4,no known property,35,none,for free,1,skilled,1,none,YES,1198.0,0.0,female,BAD
California,0.0,21.0,Good,used car,2476.0,0.0,4,4,male single,none,4,real estate,46,none,own,1,high qualif/self emp/mgmt,1,yes,NO,2476.0,0.0,male,BAD
California,-7949.53,9.0,Bad,other,1138.0,65.06,0,4,male single,none,4,real estate,25,none,own,2,unskilled resident,1,unknown,NO,-6746.469999999999,-6.922273924495171,male,GOOD
California,189.81,60.0,Good,new car,14027.0,1.59,3,4,male single,none,2,no known property,27,none,own,1,high qualif/self emp/mgmt,1,unknown,YES,14218.4,0.013644140290846879,male,GOOD
California,0.0,30.0,Bad,used car,7596.0,0.0,4,1,male single,none,4,car,63,none,own,-1,skilled,1,none,NO,7596.0,0.0,male,BAD
California,0.0,30.0,Bad,radio/tv,3077.0,0.0,4,3,male single,unknown,2,car,40,none,unknown,2,skilled,2,yes,NO,3077.0,0.0,male,GOOD
California,0.0,18.0,Good,radio/tv,1505.0,0.0,2,4,unknown,unknown,2,no known property,32,none,for free,1,high qualif/self emp/mgmt,1,yes,NO,1505.0,0.0,unknown,GOOD
California,8048.88,24.0,Bad,radio/tv,3148.0,0.0,2,-1,male single,none,2,no known property,33,none,own,2,skilled,1,yes,NO,11196.880000000001,2.5560114322006986,male,BAD
California,163.16,20.0,Moderate,used car,6148.0,364.78,4,-1,male mar/wid,none,-1,car,31,bank,own,2,skilled,1,unknown,YES,6675.94,0.08585786306716538,male,BAD
California,7880.65,9.0,Moderate,radio/tv,1337.0,66.11,0,4,male single,none,2,car,34,none,unknown,2,high qualif/self emp/mgmt,1,yes,NO,9283.759999999998,5.939282511210762,male,BAD
California,0.0,6.0,Good,other,433.0,0.0,1,-1,female div/dep/mar,none,2,life insurance,24,bank,rent,1,skilled,2,none,NO,433.0,0.0,female,BAD
California,-7075.13,12.0,Moderate,new car,1228.0,10.4,0,-1,female div/dep/mar,none,2,no known property,24,none,own,1,unknown,1,none,YES,-5836.7300000000005,-5.748356387306754,female,GOOD
California,106.93,18.0,Good,radio/tv,790.0,893.64,2,4,female div/dep/mar,none,3,real estate,66,none,own,1,unskilled resident,1,none,NO,1790.57,1.2649431099873576,female,GOOD
California,0.0,27.0,Good,new car,2570.0,0.0,0,3,female div/dep/mar,none,3,real estate,21,none,unknown,1,skilled,1,unknown,NO,2570.0,0.0,female,BAD
California,0.0,6.0,Moderate,new car,250.0,0.0,2,-1,female div/dep/mar,none,2,real estate,33,bank,own,2,unskilled resident,1,none,YES,250.0,0.0,female,GOOD
California,0.0,15.0,Bad,radio/tv,1316.0,0.0,2,2,male mar/wid,none,2,life insurance,47,none,own,2,unskilled resident,1,none,YES,1316.0,0.0,male,GOOD
California,-1726.33,18.0,Good,radio/tv,1882.0,39.45,2,4,female div/dep/mar,none,-1,car,25,bank,rent,-1,skilled,1,none,YES,195.12000000000012,-0.8958470525756771,female,BAD
California,71.62,48.0,Good,business,6416.0,99.84,4,-1,female div/dep/mar,none,3,no known property,33,none,rent,-1,skilled,1,none,YES,6587.46,0.026719650927224562,female,GOOD
California,3063.5,24.0,Bad,other,1275.0,3355.15,0,2,male div/sep,none,4,real estate,36,none,own,2,skilled,1,yes,NO,7693.65,5.0302899686520375,male,GOOD
California,47.73,24.0,Moderate,radio/tv,6403.0,0.0,1,1,male single,none,2,car,33,none,own,1,skilled,1,none,YES,6450.73,0.00745315427857589,male,GOOD
California,-1458.47,18.0,Moderate,radio/tv,1987.0,47.43,2,2,male single,none,4,real estate,33,none,rent,1,unskilled resident,2,none,YES,575.96,-0.7097786720321931,male,BAD
California,33.27,8.0,Good,radio/tv,2315.0,43.74,3,4,female div/dep/mar,guarantor,2,real estate,44,none,own,1,unskilled resident,1,none,YES,2392.01,0.03325129533678757,female,GOOD
California,0.0,18.0,Good,used car,2315.0,0.0,2,2,unknown,none,4,car,28,none,unknown,1,skilled,1,yes,NO,2315.0,0.0,unknown,BAD
California,0.0,4.0,Bad,new car,3380.0,0.0,3,1,female div/dep/mar,none,1,real estate,37,none,own,1,unknown,1,none,YES,3380.0,0.0,female,GOOD
California,71.0,36.0,Good,domestic appliance,3990.0,0.0,1,-1,female div/dep/mar,unknown,2,no known property,29,unknown,own,1,unemp/unskilled non res,1,none,YES,4061.0,0.017790027562014532,female,BAD
California,37.8,24.0,Good,used car,11560.0,91.89,2,1,female div/dep/mar,none,4,car,23,none,unknown,2,high qualif/self emp/mgmt,1,none,YES,11689.69,0.011217887725975262,female,GOOD
California,-4024.01,18.0,Good,new car,4380.0,411.17,0,3,male single,none,4,car,35,none,unknown,1,unknown,2,yes,YES,767.1599999999999,-0.8246610362930838,male,BAD
California,0.0,6.0,Bad,new car,2315.0,0.0,3,1,male single,unknown,3,no known property,33,none,own,2,high qualif/self emp/mgmt,2,yes,NO,2315.0,0.0,male,GOOD
California,126.63,30.0,Moderate,business,4280.0,374.88,2,4,female div/dep/mar,none,-1,car,26,none,rent,2,unskilled resident,1,unknown,NO,4781.51,0.1171478626489138,female,GOOD
California,-210.65,24.0,Good,new car,2325.0,355.29,3,2,male single,none,3,no known property,32,bank,own,1,skilled,1,unknown,NO,2469.64,0.06218400687876183,male,GOOD
California,138.02,10.0,Good,radio/tv,2315.0,60.77,2,4,male single,none,4,no known property,23,stores,unknown,1,unskilled resident,1,unknown,YES,2513.79,0.08583333333333334,male,GOOD
California,0.0,21.0,Good,radio/tv,3160.0,0.0,4,4,male single,none,3,life insurance,41,none,own,1,skilled,1,yes,NO,3160.0,0.0,male,BAD
California,-5175.66,24.0,Good,furniture/equipment,2483.0,899.82,2,-1,male single,none,4,real estate,22,stores,own,1,skilled,1,yes,NO,-1792.8400000000001,-1.721352657004831,male,BAD
California,-9114.34,39.0,Bad,furniture/equipment,14179.0,0.0,3,-1,male single,none,4,life insurance,30,unknown,own,2,high qualif/self emp/mgmt,1,yes,YES,5064.66,-0.6427602256699577,male,BAD
California,-1569.65,18.0,Bad,business,1797.0,51.04,1,3,male single,none,1,life insurance,28,bank,own,2,unskilled resident,1,none,NO,278.3899999999999,-0.8446106785317019,male,GOOD
California,-206.0,15.0,Good,new car,2511.0,0.0,0,1,female div/dep/mar,none,4,car,23,none,unknown,1,skilled,1,none,YES,2305.0,-0.08200636942675159,female,GOOD
California,-1128.82,18.0,Good,new car,1274.0,31.64,1,3,female div/dep/mar,none,1,real estate,37,none,own,1,unskilled resident,1,none,YES,176.82000000000016,-0.8605333333333332,female,GOOD
California,0.0,18.0,Good,used car,5248.0,0.0,2,1,male single,none,-1,car,26,none,own,1,skilled,1,none,YES,5248.0,0.0,male,GOOD
California,0.0,15.0,Good,used car,3029.0,0.0,0,2,male single,none,2,car,33,none,own,1,skilled,1,none,YES,3029.0,0.0,male,GOOD
California,-1907.79,6.0,Good,furniture/equipment,2315.0,0.0,4,2,female div/dep/mar,none,1,life insurance,49,unknown,unknown,1,skilled,1,yes,YES,407.21000000000004,-0.8237435233160622,female,BAD
California,-4959.02,18.0,Good,new car,976.0,41.22,1,1,female div/dep/mar,none,2,car,23,none,own,1,unskilled resident,1,none,NO,-3941.8,-5.033572159672467,female,GOOD
California,169.84,12.0,Good,business,841.0,406.75,3,-1,female div/dep/mar,none,4,real estate,23,none,rent,1,unskilled resident,1,none,YES,1417.5900000000001,0.6847862232779097,female,GOOD
California,0.0,30.0,Bad,radio/tv,5771.0,0.0,3,4,female div/dep/mar,none,2,car,25,none,unknown,2,unknown,1,none,YES,5771.0,0.0,female,BAD
California,0.0,18.0,Moderate,repairs,1555.0,0.0,4,4,male single,none,4,no known property,55,none,for free,2,skilled,1,none,YES,1555.0,0.0,male,GOOD
California,9099.65,6.0,Bad,new car,1299.0,98.73,2,1,male single,none,1,real estate,33,none,unknown,3,unemp/unskilled non res,2,none,YES,10497.38,7.075676923076922,male,GOOD
California,9437.28,15.0,Bad,radio/tv,1271.0,0.0,2,3,male single,none,-1,no known property,39,none,for free,2,skilled,1,yes,YES,10708.28,7.419245283018869,male,BAD
California,0.0,24.0,Good,new car,1393.0,0.0,2,-1,male single,guarantor,2,real estate,31,none,unknown,1,skilled,1,yes,NO,1393.0,0.0,male,GOOD
California,-114.67,12.0,Bad,new car,691.0,15.15,4,4,male single,none,3,life insurance,35,none,unknown,2,skilled,1,none,NO,591.48,-0.1438150289017341,male,BAD
California,0.0,15.0,Bad,new car,2315.0,0.0,4,1,unknown,unknown,4,car,59,none,own,1,skilled,1,yes,YES,2315.0,0.0,unknown,BAD
California,-4560.48,18.0,Bad,furniture/equipment,2124.0,34.4,2,4,female div/dep/mar,none,4,real estate,24,none,rent,2,skilled,1,none,YES,-2402.08,-2.12992,female,GOOD
California,-1694.38,12.0,Good,radio/tv,2214.0,0.0,2,4,male single,none,3,life insurance,24,none,own,1,unskilled resident,1,none,YES,519.6199999999999,-0.7649571106094809,male,GOOD
California,0.0,21.0,Bad,new car,2315.0,0.0,0,4,male single,none,4,no known property,30,none,for free,1,high qualif/self emp/mgmt,1,yes,YES,2315.0,0.0,male,BAD
California,0.0,24.0,Bad,other,2463.0,0.0,3,4,male mar/wid,none,3,life insurance,27,none,unknown,2,unknown,1,yes,NO,2463.0,0.0,male,BAD
California,121.72,12.0,Moderate,radio/tv,2315.0,15.47,0,3,unknown,unknown,3,real estate,40,bank,own,2,unskilled resident,1,none,YES,2452.19,0.059235751295336786,unknown,GOOD
California,0.0,30.0,Moderate,furniture/equipment,3108.0,0.0,1,2,male div/sep,none,4,life insurance,31,none,unknown,1,unskilled resident,1,unknown,NO,3108.0,0.0,male,BAD
California,0.0,18.0,Good,used car,2901.0,0.0,1,1,female div/dep/mar,unknown,-1,no known property,31,none,rent,1,skilled,1,none,YES,2901.0,0.0,female,GOOD
California,95.13,12.0,Bad,furniture/equipment,3617.0,92.79,4,-1,male single,unknown,4,no known property,28,none,rent,3,skilled,1,yes,YES,3804.92,0.05194029850746269,male,GOOD
California,0.0,12.0,Bad,other,1655.0,0.0,4,2,male single,none,4,real estate,33,none,own,2,unskilled resident,1,yes,NO,1655.0,0.0,male,GOOD
California,-5367.96,24.0,Good,used car,2812.0,0.0,4,2,female div/dep/mar,none,4,real estate,26,none,rent,1,skilled,1,none,YES,-2555.96,-1.9082687522218273,female,GOOD
California,-1433.67,36.0,Moderate,education,8065.0,52.31,2,3,female div/dep/mar,none,2,no known property,25,none,own,2,high qualif/self emp/mgmt,1,yes,YES,6683.639999999999,-0.17125712868832135,female,BAD
California,0.0,21.0,Bad,used car,3275.0,0.0,4,1,male single,none,4,car,36,none,own,1,high qualif/self emp/mgmt,1,yes,YES,3275.0,0.0,male,GOOD
California,0.0,24.0,Bad,radio/tv,2223.0,0.0,4,4,male single,none,4,life insurance,33,unknown,own,2,skilled,1,none,NO,2223.0,0.0,male,GOOD
California,4970.39,18.0,Bad,new car,1480.0,818.86,0,2,male single,unknown,4,no known property,33,unknown,for free,3,unemp/unskilled non res,1,none,NO,7269.25,3.9090141796083726,male,BAD
California,-7880.14,24.0,Good,new car,2315.0,0.0,2,4,female div/dep/mar,none,-1,real estate,25,none,rent,1,skilled,1,none,YES,-5565.14,-3.402478411053541,female,GOOD
California,0.0,36.0,Bad,new car,3535.0,0.0,3,4,unknown,none,4,car,37,none,own,2,skilled,1,yes,YES,3535.0,0.0,unknown,GOOD
California,-5787.14,18.0,Good,radio/tv,3509.0,5.6,3,-1,female div/dep/mar,guarantor,1,real estate,25,none,own,1,skilled,1,none,NO,-2272.54,-1.647162393162393,female,BAD
Colorado,0.0,18.0,Bad,used car,5711.0,0.0,4,4,unknown,none,-1,car,38,none,own,2,unknown,1,yes,YES,5711.0,0.0,unknown,GOOD
Colorado,0.0,18.0,Good,repairs,3872.0,0.0,0,2,female div/dep/mar,none,4,car,67,none,own,1,skilled,1,yes,NO,3872.0,0.0,female,BAD
Colorado,143.98,39.0,Bad,radio/tv,4933.0,27.57,3,2,male single,guarantor,2,real estate,25,none,own,2,skilled,1,none,NO,5104.55,0.034768950141872715,male,BAD
Colorado,0.0,18.0,Bad,new car,1940.0,0.0,4,4,male single,none,4,real estate,60,none,own,1,skilled,1,yes,YES,1940.0,0.0,male,GOOD
Connecticut,124.22,12.0,Moderate,retraining,1410.0,39.88,2,2,male single,none,2,real estate,31,none,own,1,unskilled resident,1,yes,YES,1574.1,0.11630049610205527,male,GOOD
